ZF6186-Globigerina-digitata_obj00005_plane000.jpg,0
ZF6201-Globigerina-digitata_obj00001_plane000.jpg,0
ZF6186-Globigerina-digitata_obj00002_plane000.jpg,0
ZF6205-Globigerina-digitata_obj00002_plane000.jpg,0
ZF6182-Globigerina-digitata_obj00001_plane000.jpg,0
ZF6191-Globigerina-digitata_obj00002_plane000.jpg,0
ZF6188-Globigerina-digitata_obj00001_plane000.jpg,0
ZF6186-Globigerina-digitata_obj00003_plane000.jpg,0
ZF6186-Globigerina-digitata_obj00004_plane000.jpg,0
747320_ex307706_obj00567.jpg,0
ZF6199-Globigerina-digitata_obj00003_plane000.jpg,0
ZF6199-Globigerina-digitata_obj00004_plane000.jpg,0
ZF6205-Globigerina-digitata_obj00004_plane000.jpg,0
ZF6187-Globigerina-digitata_obj00002_plane000.jpg,0
ZF6200-Globigerina-digitata_obj00001_plane000.jpg,0
ZF6187-Globigerina-digitata_obj00005_plane000.jpg,0
ZF6194-Globigerina-digitata_obj00001_plane000.jpg,0
ZF6198-Globigerina-digitata_obj00002_plane000.jpg,0
ZF6183-Globigerina-digitata_obj00001_plane000.jpg,0
ZF6185-Globigerina-digitata_obj00004_plane000.jpg,0
ZF6190-Globigerina-digitata_obj00002_plane000.jpg,0
ZF6187-Globigerina-digitata_obj00004_plane000.jpg,0
ZF6185-Globigerina-digitata_obj00002_plane000.jpg,0
ZF6181-Globigerina-digitata_obj00004_plane000.jpg,0
ZF6200-Globigerina-digitata_obj00005_plane000.jpg,0
ZF6195-Globigerina-digitata_obj00009_plane000.jpg,0
ZF6190-Globigerina-digitata_obj00001_plane000.jpg,0
ZF6200-Globigerina-digitata_obj00004_plane000.jpg,0
ZF6200-Globigerina-digitata_obj00003_plane000.jpg,0
ZF6194-Globigerina-digitata_obj00004_plane000.jpg,0
ZF6206-Globigerina-digitata_obj00001_plane000.jpg,0
749459_ex307711_obj00099.jpg,0
730375_ex307653_obj00009.jpg,0
ZF6186-Globigerina-digitata_obj00006_plane000.jpg,0
ZF6188-Globigerina-digitata_obj00003_plane000.jpg,0
ZF6205-Globigerina-digitata_obj00001_plane000.jpg,0
ZF6182-Globigerina-digitata_obj00002_plane000.jpg,0
ZF6186-Globigerina-digitata_obj00007_plane000.jpg,0
ZF6188-Globigerina-digitata_obj00002_plane000.jpg,0
ZF6184-Globigerina-digitata_obj00006_plane000.jpg,0
743761_ex307696_obj00357.jpg,1
ZF6778-Candeina-nitida_obj00008_plane000.jpg,1
ZF6789-Candeina-nitida_obj00002_plane000.jpg,1
ZF6772-Candeina-nitida_obj00007_plane000.jpg,1
ZF6795-Candeina-nitida_obj00008_plane000.jpg,1
ZF6793-Candeina-nitida_obj00008_plane000.jpg,1
ZF6798-Candeina-nitida_obj00012_plane000.jpg,1
ZF6792-Candeina-nitida_obj00008_plane000.jpg,1
728337_ex307645_obj00004.jpg,1
ZF6776-Candeina-nitida_obj00007_plane000.jpg,1
769947_ex307819_obj00395.jpg,1
ZF6789-Candeina-nitida_obj00004_plane000.jpg,1
743476_ex307695_obj00183.jpg,1
ZF6789-Candeina-nitida_obj00003_plane000.jpg,1
728219_ex307644_obj00669.jpg,1
ZF6795-Candeina-nitida_obj00009_plane000.jpg,1
ZF6772-Candeina-nitida_obj00006_plane000.jpg,1
743438_ex307695_obj00123.jpg,1
ZF6778-Candeina-nitida_obj00009_plane000.jpg,1
ZF6776-Candeina-nitida_obj00006_plane000.jpg,1
742676_ex307692_obj00463.jpg,1
ZF6799-Candeina-nitida_obj00001_plane000.jpg,1
ZF6798-Candeina-nitida_obj00001_plane000.jpg,1
ZF6777-Candeina-nitida_obj00001_plane000.jpg,1
736360_ex307671_obj00111.jpg,1
